Linux 4.18.0-240.el8.x86_64 (dl360g10c) 	03/05/21 	_x86_64_	(24 CPU)

12:06:55          DEV       tps     rkB/s     wkB/s   areq-sz    aqu-sz     await     svctm     %util
12:10:33          sdc    389.00      0.00 398336.00   1024.00     27.50     71.19      2.57     99.80
12:10:33          sdd      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:33          sde    392.00      0.00 399152.00   1018.24     27.98     71.88      2.54     99.60
12:10:33          sdf      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:33       mpatha    781.00      0.00 797488.00   1021.11     55.63     71.75      1.28     99.90
12:10:33      mpatha1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:33      mpatha2    133.00      0.00 270272.00   2032.12     11.06     83.15      7.52    100.00
12:10:33      mpatha3    130.00      0.00 264128.00   2031.75     11.08     85.25      7.69    100.00
12:10:33      mpatha4    123.00      0.00 251824.00   2047.35      9.72     79.01      8.11     99.80
12:10:33        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:33        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:34          sda      1.00      0.00    124.00    124.00      0.00      0.00      1.00      0.10
12:10:34         sda1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:34         sda2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:34         sda3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:34         sda4      1.00      0.00    124.00    124.00      0.00      0.00      1.00      0.10
12:10:34         sda5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:34          sdb      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:34          sr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:34          sdc    381.00      0.00 389184.00   1021.48     32.66     86.19      2.58     98.40
12:10:34          sdd      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:34          sde    382.00      0.00 390144.00   1021.32     30.62     80.67      2.57     98.30
12:10:34          sdf      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:34       mpatha    763.00      0.00 779328.00   1021.40     63.41     83.60      1.32    100.40
12:10:34      mpatha1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:34      mpatha2    129.00      0.00 262144.00   2032.12     12.85     99.64      7.58     97.80
12:10:34      mpatha3    129.00      0.00 262208.00   2032.62     12.88     99.84      7.60     98.10
12:10:34      mpatha4    128.00      0.00 262144.00   2048.00      9.84     76.88      7.62     97.60
12:10:34        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:34        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:35          sda      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:35         sda1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:35         sda2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:35         sda3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:35         sda4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:35         sda5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:35          sdb      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:35          sr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:35          sdc    382.00      0.00 390728.00   1022.85     32.92     86.67      2.61     99.70
12:10:35          sdd      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:35          sde    381.00      0.00 389184.00   1021.48     31.59     83.41      2.56     97.60
12:10:35          sdf      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:35       mpatha    763.00      0.00 779912.00   1022.17     64.70     85.27      1.31     99.80
12:10:35      mpatha1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:35      mpatha2    132.00      0.00 268352.00   2032.97     13.26    100.47      7.52     99.30
12:10:35      mpatha3    129.00      0.00 263904.00   2045.77     12.90     99.97      7.59     97.90
12:10:35      mpatha4    128.00      0.00 261992.00   2046.81      9.85     76.91      7.85    100.50
12:10:35        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:35        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:36          sda      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:36         sda1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:36         sda2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:36         sda3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:36         sda4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:36         sda5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:36          sdb      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:36          sr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:36          sdc    388.00      0.00 397312.00   1024.00     28.36     73.60      2.56     99.30
12:10:36          sdd      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:36          sde    390.00      0.00 398788.00   1022.53     29.49     76.13      2.56     99.80
12:10:36          sdf      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:36       mpatha    778.00      0.00 796100.00   1023.26     57.97     75.03      1.29    100.00
12:10:36      mpatha1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:36      mpatha2    139.00      0.00 281032.00   2021.81     12.98     93.37      7.12     98.90
12:10:36      mpatha3    147.00      0.00 300232.00   2042.39     10.04     68.33      6.77     99.50
12:10:36      mpatha4    147.00      0.00 300472.00   2044.03     10.07     68.52      6.78     99.70
12:10:36        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:36        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:37          sda      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:37         sda1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:37         sda2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:37         sda3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:37         sda4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:37         sda5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:37          sdb      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:37          sr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:37          sdc    391.00      0.00 397956.00   1017.79     42.68    109.68      2.46     96.20
12:10:37          sdd      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:37          sde    389.00      0.00 397312.00   1021.37     42.64    110.12      2.55     99.10
12:10:37          sdf      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:37       mpatha    779.00      0.00 795268.00   1020.88     96.40    124.26      1.28     99.90
12:10:37      mpatha1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:37      mpatha2    126.00      0.00 258048.00   2048.00     18.03    143.06      7.52     94.80
12:10:37      mpatha3    128.00      0.00 262144.00   2048.00     16.06    125.45      6.39     81.80
12:10:37      mpatha4    130.00      0.00 266240.00   2048.00     18.00    138.44      7.18     93.30
12:10:37        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:37        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:38          sda      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:38         sda1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:38         sda2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:38         sda3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:38         sda4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:38         sda5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:38          sdb      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:38          sr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:38          sdc    388.00      0.00 396984.00   1023.15     42.63    110.36      2.54     98.50
12:10:38          sdd      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:38          sde    389.00      0.00 397748.00   1022.49     42.99    111.03      2.52     97.90
12:10:38          sdf      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:38       mpatha    777.00      0.00 794732.00   1022.82     96.69    124.94      1.28     99.50
12:10:38      mpatha1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:38      mpatha2    113.00      0.00 231096.00   2045.10     16.84    148.98      7.47     84.40
12:10:38      mpatha3    110.00      0.00 223732.00   2033.93     17.16    156.03      8.29     91.20
12:10:38      mpatha4    116.00      0.00 236480.00   2038.62     18.25    157.32      8.14     94.40
12:10:38        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:38        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:39          sda      7.00      0.00    486.50     69.50      0.06      9.43      3.57      2.50
12:10:39         sda1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:39         sda2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:39         sda3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:39         sda4      7.00      0.00    486.50     69.50      0.06      9.43      3.57      2.50
12:10:39         sda5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:39          sdb      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:39          sr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:39          sdc    393.00      0.00 398344.00   1013.60     25.87     66.35      2.54     99.90
12:10:39          sdd      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:39          sde    394.00      0.00 398352.00   1011.05     25.93     66.31      2.54    100.10
12:10:39          sdf      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:39       mpatha    784.00      0.00 796696.00   1016.19     51.90     66.73      1.28    100.30
12:10:39      mpatha1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:39      mpatha2    133.00      0.00 268304.00   2017.32     10.22     76.87      7.51     99.90
12:10:39      mpatha3    132.00      0.00 266256.00   2017.09     10.11     76.61      7.58    100.10
12:10:39      mpatha4    129.00      0.00 260112.00   2016.37      9.96     77.18      7.75    100.00
12:10:39        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:39        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:40          sda      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:40         sda1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:40         sda2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:40         sda3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:40         sda4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:40         sda5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:40          sdb      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:40          sr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:40          sdc    379.00      0.00 387176.00   1021.57     26.11     69.41      2.56     97.10
12:10:40          sdd      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:40          sde    379.00      0.00 387136.00   1021.47     26.11     69.39      2.57     97.50
12:10:40          sdf      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:40       mpatha    758.00      0.00 774312.00   1021.52     52.42     69.65      1.33    100.50
12:10:40      mpatha1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:40      mpatha2    137.00      0.00 279616.00   2040.99     10.31     75.24      7.04     96.40
12:10:40      mpatha3    125.00      0.00 255080.00   2040.64      9.59     76.75      7.80     97.50
12:10:40      mpatha4    134.00      0.00 274432.00   2048.00     10.08     75.22      7.25     97.20
12:10:40        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:40        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:41          sda      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:41         sda1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:41         sda2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:41         sda3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:41         sda4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:41         sda5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:41          sdb      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:41          sr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:41          sdc    392.00      4.00 399944.00   1020.28     24.59     63.23      2.55     99.80
12:10:41          sdd      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:41          sde    392.00      8.00 399360.00   1018.80     24.43     62.81      2.54     99.70
12:10:41          sdf      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:41       mpatha    784.00     12.00 799304.00   1019.54     49.17     63.22      1.28    100.00
12:10:41      mpatha1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:41      mpatha2    116.00      4.00 234092.00   2018.07      9.55     82.35      8.61     99.90
12:10:41      mpatha3    114.00      4.00 231388.00   2029.75      9.45     82.90      8.72     99.40
12:10:41      mpatha4    117.00      4.00 237568.00   2030.53      9.45     80.74      8.48     99.20
12:10:41        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:41        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:42          sda      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:42         sda1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:42         sda2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:42         sda3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:42         sda4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:42         sda5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:42          sdb      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:42          sr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:42          sdc    388.00      0.00 397312.00   1024.00     25.89     67.25      2.57     99.60
12:10:42          sdd      1.00      0.00      0.00      0.00      0.00      0.00      2.00      0.20
12:10:42          sde    388.00      0.00 397312.00   1024.00     25.88     67.22      2.56     99.40
12:10:42          sdf      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:42       mpatha    776.00      0.00 794624.00   1024.00     51.88     67.36      1.28     99.60
12:10:42      mpatha1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:42      mpatha2    133.00      0.00 272384.00   2048.00     10.03     75.40      7.49     99.60
12:10:42      mpatha3    131.00      0.00 268288.00   2048.00     10.10     77.08      7.59     99.40
12:10:42      mpatha4    128.00      0.00 262144.00   2048.00      9.72     75.95      7.77     99.50
12:10:42        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:42        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:43          sda      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:43         sda1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:43         sda2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:43         sda3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:43         sda4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:43         sda5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:43          sdb      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:43          sr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:43          sdc    375.00      0.00 384000.00   1024.00     24.47     65.76      2.58     96.80
12:10:43          sdd      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:43          sde    376.00      0.00 384044.00   1021.39     24.42     65.45      2.57     96.70
12:10:43          sdf      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:43       mpatha    751.00      0.00 768044.00   1022.70     49.09     65.85      1.33     99.80
12:10:43      mpatha1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:43      mpatha2    124.00      0.00 253952.00   2048.00      9.09     73.30      7.81     96.90
12:10:43      mpatha3    137.00      0.00 278572.00   2033.37      9.90     72.26      7.04     96.40
12:10:43      mpatha4    126.00      0.00 258048.00   2048.00      9.48     75.25      7.69     96.90
12:10:43        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:43        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:44          sda      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:44         sda1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:44         sda2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:44         sda3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:44         sda4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:44         sda5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:44          sdb      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:44          sr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:44          sdc    387.00      0.00 396288.00   1024.00     25.65     66.78      2.57     99.30
12:10:44          sdd      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:44          sde    388.00      0.00 396596.00   1022.15     25.83     67.07      2.58    100.00
12:10:44          sdf      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:44       mpatha    775.00      0.00 792884.00   1023.08     51.62     67.11      1.29    100.00
12:10:44      mpatha1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:44      mpatha2    129.00      0.00 262452.00   2034.51      9.92     76.87      7.73     99.70
12:10:44      mpatha3    134.00      0.00 274432.00   2048.00     10.30     76.88      7.42     99.40
12:10:44      mpatha4    125.00      0.00 256000.00   2048.00      9.59     76.75      7.91     98.90
12:10:44        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:44        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:45          sda      1.00      0.00    124.00    124.00      0.00      1.00      1.00      0.10
12:10:45         sda1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:45         sda2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:45         sda3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:45         sda4      1.00      0.00    124.00    124.00      0.00      0.00      1.00      0.10
12:10:45         sda5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:45          sdb      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:45          sr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:45          sdc    390.00      0.00 398956.00   1022.96     26.11     67.44      2.58    100.60
12:10:45          sdd      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:45          sde    390.00      0.00 399360.00   1024.00     26.12     67.48      2.58    100.60
12:10:45          sdf      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:45       mpatha    780.00      0.00 798316.00   1023.48     52.35     67.61      1.29    100.70
12:10:45      mpatha1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:45      mpatha2    136.00      0.00 278528.00   2048.00     10.62     78.11      7.37    100.20
12:10:45      mpatha3    132.00      0.00 270336.00   2048.00     10.20     77.27      7.64    100.80
12:10:45      mpatha4    125.00      0.00 254572.00   2036.58      9.53     76.21      7.97     99.60
12:10:45        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:45        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:46          sda      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:46         sda1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:46         sda2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:46         sda3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:46         sda4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:46         sda5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:46          sdb      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:46          sr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:46          sdc    377.00      0.00 382968.00   1015.83     24.74     66.11      2.53     95.50
12:10:46          sdd      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:46          sde    380.00      0.00 384964.00   1013.06     24.94     66.10      2.55     96.80
12:10:46          sdf      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:46       mpatha    755.00      0.00 767932.00   1017.13     49.87     66.54      1.32    100.00
12:10:46      mpatha1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:46      mpatha2    117.00      0.00 230464.00   1969.78      9.01     77.00      8.18     95.70
12:10:46      mpatha3    116.00      0.00 237568.00   2048.00      8.87     76.46      8.23     95.50
12:10:46      mpatha4    158.00      0.00 322436.00   2040.73     11.22     70.99      6.13     96.90
12:10:46        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:46        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:47          sda      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:47         sda1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:47         sda2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:47         sda3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:47         sda4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:47         sda5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:47          sdb      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:47          sr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:47          sdc    387.00      0.00 396288.00   1024.00     25.42     66.20      2.56     99.20
12:10:47          sdd      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:47          sde    384.00      0.00 392436.00   1021.97     25.11     65.90      2.55     97.80
12:10:47          sdf      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:47       mpatha    771.00      0.00 788724.00   1022.99     50.72     66.29      1.29     99.20
12:10:47      mpatha1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:47      mpatha2    111.00      0.00 227328.00   2048.00      8.61     77.56      8.84     98.10
12:10:47      mpatha3    109.00      0.00 223232.00   2048.00      8.50     78.00      9.08     99.00
12:10:47      mpatha4    167.00      0.00 341236.00   2043.33     12.22     73.20      5.89     98.30
12:10:47        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:47        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:48          sda      3.00      0.00    140.00     46.67      0.01      2.33      2.33      0.70
12:10:48         sda1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:48         sda2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:48         sda3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:48         sda4      3.00      0.00    140.00     46.67      0.01      2.33      2.33      0.70
12:10:48         sda5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:48          sdb      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:48          sr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:48          sdc    389.00      0.00 396584.00   1019.50     25.49     66.05      2.58    100.50
12:10:48          sdd      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:48          sde    390.00      0.00 398272.00   1021.21     25.65     66.26      2.58    100.70
12:10:48          sdf      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:48       mpatha    779.00      0.00 794856.00   1020.35     51.30     66.36      1.29    100.70
12:10:48      mpatha1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:48      mpatha2    114.00      0.00 231424.00   2030.04      8.95     78.48      8.75     99.70
12:10:48      mpatha3    111.00      0.00 225216.00   2028.97      8.47     76.27      8.89     98.70
12:10:48      mpatha4    163.00      0.00 333096.00   2043.53     12.20     74.82      6.12     99.70
12:10:48        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:48        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:49          sda     15.00      0.00    157.00     10.47      0.11      7.60      2.00      3.00
12:10:49         sda1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:49         sda2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:49         sda3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:49         sda4     15.00      0.00    157.00     10.47      0.11      7.60      2.00      3.00
12:10:49         sda5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:49          sdb      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:49          sr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:49          sdc    392.00      0.00 400448.00   1021.55     25.70     66.08      2.54     99.40
12:10:49          sdd      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:49          sde    388.00      0.00 396968.00   1023.11     25.48     66.20      2.57     99.80
12:10:49          sdf      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:49       mpatha    779.00      0.00 797416.00   1023.64     51.28     66.34      1.28     99.80
12:10:49      mpatha1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:49      mpatha2    102.00      0.00 208896.00   2048.00      8.34     81.75      9.82    100.20
12:10:49      mpatha3    105.00      0.00 213056.00   2029.10      8.86     84.42      9.61    100.90
12:10:49      mpatha4    157.00      0.00 320168.00   2039.29     12.38     78.83      6.29     98.70
12:10:49        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:49        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:50          sda      2.00      0.00     41.00     20.50      0.00      0.00      1.00      0.20
12:10:50         sda1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:50         sda2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:50         sda3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:50         sda4      2.00      0.00     41.00     20.50      0.00      0.50      1.00      0.20
12:10:50         sda5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:50          sdb      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:50          sr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
